date,building_id,building_name,country,battery_id,battery_tech,battery_type,eu_compliant,strategy,capacity_kwh,pv_capacity_kwp,pv_generation_kwh,pv_to_load_kwh,pv_charge_kwh,grid_charge_kwh,charge_kwh,discharge_kwh,soc_start_percent,soc_end_percent,soc_target_percent,round_trip_efficiency_percent,cycle_depth_percent,cumulative_cycles,cost_avoided_eur,grid_charge_cost_eur,demand_reduction_eur,net_savings_eur,co2_avoided_kg,battery_health_percent,grid_price_peak_eur_kwh,grid_price_offpeak_eur_kwh,is_simulated
2025-09-11,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,471.84,471.84,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-12,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,491.7,491.7,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-13,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,567.6,567.6,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-09-14,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,494.51,494.51,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-09-15,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,440.98,440.98,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-16,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,419.42,419.42,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-17,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,527.8,527.8,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-18,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,555.31,555.31,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-19,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,460.7,460.7,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-20,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,392.26,392.26,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-09-21,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,503.92,503.92,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-09-22,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,440.22,440.22,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-23,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,451.86,451.86,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-24,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,480.53,480.53,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-25,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,423.13,423.13,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-26,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,393.14,393.14,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-27,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,477.49,477.49,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-09-28,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,415.92,415.92,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-09-29,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,363.58,363.58,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-09-30,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,366.13,366.13,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-01,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,482.92,482.92,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-02,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,328.64,328.64,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-03,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,371.01,371.01,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-04,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,370.38,370.38,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-05,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,443.66,443.66,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-06,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,300.48,300.48,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-07,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,382.79,382.79,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-08,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,322.38,322.38,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-09,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,313.0,313.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-10,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,351.02,351.02,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-11,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,307.06,307.06,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-12,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,278.01,278.01,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-13,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,355.23,355.23,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-14,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,390.96,390.96,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-15,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,340.13,340.13,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-16,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,366.91,366.91,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-17,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,259.16,259.16,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-18,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,330.94,330.94,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-19,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,241.2,241.2,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-20,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,331.71,331.71,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-21,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,248.83,248.83,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-22,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,227.84,227.84,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-23,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,281.78,281.78,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-24,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,260.66,260.66,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-25,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,229.38,229.38,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-26,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,259.77,259.77,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2422,0.062,False
2025-10-27,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,259.64,259.64,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-28,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,260.81,260.81,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-29,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,247.79,247.79,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-30,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,264.32,264.32,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-10-31,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,271.94,271.94,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.285,0.062,False
2025-11-01,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,182.61,182.61,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-02,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,195.34,195.34,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-03,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,251.01,251.01,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-04,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,193.59,193.59,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-05,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,171.3,171.3,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-06,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,264.48,264.48,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-07,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,187.13,187.13,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-08,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,201.5,201.5,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-09,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,238.18,238.18,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-10,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,188.33,188.33,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-11,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,221.99,221.99,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-12,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,230.27,230.27,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-13,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,183.38,183.38,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-14,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,183.47,183.47,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-15,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,209.95,209.95,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-16,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,205.76,205.76,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-17,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,147.74,147.74,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-18,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,181.62,181.62,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-19,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,173.85,173.85,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-20,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,170.81,170.81,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-21,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,196.6,196.6,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-22,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,140.56,140.56,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-23,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,178.27,178.27,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-24,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,164.31,164.31,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-25,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,194.4,194.4,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-26,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,123.14,123.14,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-27,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,131.81,131.81,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-28,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,130.62,130.62,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-11-29,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,123.63,123.63,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-11-30,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,155.4,155.4,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-12-01,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,132.55,132.55,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-12-02,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,130.05,130.05,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-12-03,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,112.18,112.18,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-12-04,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,115.56,115.56,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-12-05,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,133.61,133.61,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.3192,0.0694,False
2025-12-06,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,121.02,121.02,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
2025-12-07,B005,Frankfurt Klinikum Epsilon,DE,B005_BATT_01,SAMSUNG_NMC_400,NMC,False,self_consumption,400.0,200.0,78.04,78.04,0.0,0.0,0.0,0.0,10.0,10.0,20.0,90.5,0.0,0.098,0.0,0.0,0.0,0.0,0.0,100.0,0.2713,0.0694,False
