ts_local,ts_utc,bidding_zone,price_eur_mwh,resolution
2025-10-27 12:15,2025-10-27T11:15:00Z,DE-LU,63.22,PT15M
2025-07-11 15:45,2025-07-11T13:45:00Z,DE-LU,43.16,PT15M
2025-02-23 11:45,2025-02-23T10:45:00Z,DE-LU,68.71,PT15M
2025-11-19 01:45,2025-11-19T00:45:00Z,DE-LU,92.34,PT15M
2025-03-18 08:45,2025-03-18T07:45:00Z,DE-LU,130.03,PT15M
2025-04-07 10:15,2025-04-07T08:15:00Z,DE-LU,81.48,PT15M
2025-10-29 20:15,2025-10-29T19:15:00Z,DE-LU,126.35,PT15M
2025-11-29 20:30,2025-11-29T19:30:00Z,DE-LU,113.97,PT15M
2025-06-08 18:00,2025-06-08T16:00:00Z,DE-LU,98.24,PT15M
2025-02-23 01:00,2025-02-23T00:00:00Z,DE-LU,73.43,PT15M
2025-10-29 17:15,2025-10-29T16:15:00Z,DE-LU,110.98,PT15M
2025-01-29 15:30,2025-01-29T14:30:00Z,DE-LU,98.86,PT15M
2025-09-13 08:00,2025-09-13T06:00:00Z,DE-LU,95.05,PT15M
2025-01-29 06:00,2025-01-29T05:00:00Z,DE-LU,103.72,PT15M
2025-11-13 21:30,2025-11-13T20:30:00Z,DE-LU,105.76,PT15M
2025-01-20 04:45,2025-01-20T03:45:00Z,DE-LU,83.6,PT15M
2025-01-13 13:45,2025-01-13T12:45:00Z,DE-LU,75.7,PT15M
2025-12-06 20:45,2025-12-06T19:45:00Z,DE-LU,110.09,PT15M
2025-01-16 22:00,2025-01-16T21:00:00Z,DE-LU,86.51,PT15M
2025-11-27 10:30,2025-11-27T09:30:00Z,DE-LU,102.54,PT15M
2025-02-06 06:30,2025-02-06T05:30:00Z,DE-LU,118.03,PT15M
2025-01-28 06:00,2025-01-28T05:00:00Z,DE-LU,104.48,PT15M
2025-01-02 17:00,2025-01-02T16:00:00Z,DE-LU,121.68,PT15M
2025-10-25 21:45,2025-10-25T19:45:00Z,DE-LU,79.84,PT15M
2025-09-01 20:00,2025-09-01T18:00:00Z,DE-LU,109.06,PT15M
2025-02-05 06:00,2025-02-05T05:00:00Z,DE-LU,102.73,PT15M
2025-08-11 03:00,2025-08-11T01:00:00Z,DE-LU,66.51,PT15M
2025-03-22 06:00,2025-03-22T05:00:00Z,DE-LU,82.97,PT15M
2025-06-13 14:45,2025-06-13T12:45:00Z,DE-LU,38.06,PT15M
2025-10-28 08:00,2025-10-28T07:00:00Z,DE-LU,121.64,PT15M
2025-10-25 09:30,2025-10-25T07:30:00Z,DE-LU,79.31,PT15M
2025-02-22 12:30,2025-02-22T11:30:00Z,DE-LU,71.98,PT15M
2025-12-26 15:15,2025-12-26T14:15:00Z,DE-LU,88.85,PT15M
2025-11-17 05:45,2025-11-17T04:45:00Z,DE-LU,85.86,PT15M
2025-02-01 12:30,2025-02-01T11:30:00Z,DE-LU,79.6,PT15M
2025-12-06 18:45,2025-12-06T17:45:00Z,DE-LU,119.27,PT15M
2025-11-30 11:15,2025-11-30T10:15:00Z,DE-LU,70.3,PT15M
2025-02-08 15:00,2025-02-08T14:00:00Z,DE-LU,79.16,PT15M
2025-07-01 14:45,2025-07-01T12:45:00Z,DE-LU,36.06,PT15M
2025-03-22 23:00,2025-03-22T22:00:00Z,DE-LU,78.61,PT15M
2025-11-27 23:15,2025-11-27T22:15:00Z,DE-LU,93.71,PT15M
2025-11-03 02:00,2025-11-03T01:00:00Z,DE-LU,62.8,PT15M
2025-11-10 18:15,2025-11-10T17:15:00Z,DE-LU,129.34,PT15M
2025-01-03 17:15,2025-01-03T16:15:00Z,DE-LU,115.51,PT15M
2025-10-09 16:15,2025-10-09T14:15:00Z,DE-LU,76.14,PT15M
2025-05-15 15:15,2025-05-15T13:15:00Z,DE-LU,20.86,PT15M
2025-02-15 02:15,2025-02-15T01:15:00Z,DE-LU,67.92,PT15M
2025-03-05 01:15,2025-03-05T00:15:00Z,DE-LU,110.62,PT15M
2025-07-25 17:15,2025-07-25T15:15:00Z,DE-LU,66.52,PT15M
2025-06-17 10:45,2025-06-17T08:45:00Z,DE-LU,50.78,PT15M
2025-10-12 17:30,2025-10-12T15:30:00Z,DE-LU,82.6,PT15M
2025-12-19 14:45,2025-12-19T13:45:00Z,DE-LU,79.66,PT15M
2025-06-14 17:00,2025-06-14T15:00:00Z,DE-LU,52.22,PT15M
2025-10-01 12:15,2025-10-01T10:15:00Z,DE-LU,52.46,PT15M
2025-05-19 20:30,2025-05-19T18:30:00Z,DE-LU,95.04,PT15M
2025-04-16 03:30,2025-04-16T01:30:00Z,DE-LU,60.07,PT15M
2025-09-13 13:15,2025-09-13T11:15:00Z,DE-LU,31.35,PT15M
2025-09-05 04:45,2025-09-05T02:45:00Z,DE-LU,65.35,PT15M
2025-10-25 09:45,2025-10-25T07:45:00Z,DE-LU,68.32,PT15M
2025-05-19 03:45,2025-05-19T01:45:00Z,DE-LU,65.82,PT15M
2025-05-10 19:00,2025-05-10T17:00:00Z,DE-LU,89.54,PT15M
2025-10-06 05:30,2025-10-06T03:30:00Z,DE-LU,76.07,PT15M
2025-02-01 21:00,2025-02-01T20:00:00Z,DE-LU,116.75,PT15M
2025-01-10 19:00,2025-01-10T18:00:00Z,DE-LU,143.88,PT15M
2025-08-16 05:45,2025-08-16T03:45:00Z,DE-LU,40.61,PT15M
2025-11-09 23:00,2025-11-09T22:00:00Z,DE-LU,94.81,PT15M
2025-08-29 17:45,2025-08-29T15:45:00Z,DE-LU,96.38,PT15M
2025-12-12 02:00,2025-12-12T01:00:00Z,DE-LU,89.29,PT15M
2025-06-03 10:30,2025-06-03T08:30:00Z,DE-LU,51.52,PT15M
2025-07-25 10:00,2025-07-25T08:00:00Z,DE-LU,43.5,PT15M
2025-12-09 21:00,2025-12-09T20:00:00Z,DE-LU,127.32,PT15M
2025-03-27 03:00,2025-03-27T02:00:00Z,DE-LU,76.94,PT15M
2025-03-12 04:00,2025-03-12T03:00:00Z,DE-LU,102.27,PT15M
2025-03-06 22:30,2025-03-06T21:30:00Z,DE-LU,94.51,PT15M
2025-01-10 05:30,2025-01-10T04:30:00Z,DE-LU,113.52,PT15M
2025-06-25 10:00,2025-06-25T08:00:00Z,DE-LU,65.68,PT15M
2025-04-07 21:00,2025-04-07T19:00:00Z,DE-LU,95.69,PT15M
2025-07-27 13:30,2025-07-27T11:30:00Z,DE-LU,7.95,PT15M
2025-07-09 00:00,2025-07-08T22:00:00Z,DE-LU,66.41,PT15M
2025-11-25 17:00,2025-11-25T16:00:00Z,DE-LU,113.72,PT15M
2025-07-06 17:15,2025-07-06T15:15:00Z,DE-LU,71.87,PT15M
2025-07-14 05:45,2025-07-14T03:45:00Z,DE-LU,70.02,PT15M
2025-04-08 09:00,2025-04-08T07:00:00Z,DE-LU,90.0,PT15M
2025-02-04 03:00,2025-02-04T02:00:00Z,DE-LU,103.45,PT15M
2025-07-13 04:15,2025-07-13T02:15:00Z,DE-LU,28.47,PT15M
2025-09-05 10:00,2025-09-05T08:00:00Z,DE-LU,54.92,PT15M
2025-09-27 12:15,2025-09-27T10:15:00Z,DE-LU,32.76,PT15M
2025-11-26 11:00,2025-11-26T10:00:00Z,DE-LU,89.81,PT15M
2025-07-03 08:45,2025-07-03T06:45:00Z,DE-LU,72.27,PT15M
2025-07-19 20:45,2025-07-19T18:45:00Z,DE-LU,58.74,PT15M
2025-01-26 06:15,2025-01-26T05:15:00Z,DE-LU,109.1,PT15M
2025-11-20 13:45,2025-11-20T12:45:00Z,DE-LU,77.04,PT15M
2025-12-12 13:15,2025-12-12T12:15:00Z,DE-LU,79.85,PT15M
2025-10-03 00:45,2025-10-02T22:45:00Z,DE-LU,80.96,PT15M
2025-01-07 23:30,2025-01-07T22:30:00Z,DE-LU,111.54,PT15M
2025-12-06 00:00,2025-12-05T23:00:00Z,DE-LU,96.91,PT15M
2025-10-11 06:00,2025-10-11T04:00:00Z,DE-LU,59.87,PT15M
2025-07-13 17:15,2025-07-13T15:15:00Z,DE-LU,64.72,PT15M
2025-02-17 00:30,2025-02-16T23:30:00Z,DE-LU,98.54,PT15M
2025-08-02 07:00,2025-08-02T05:00:00Z,DE-LU,66.01,PT15M
2025-03-30 01:30,2025-03-30T00:30:00Z,DE-LU,70.85,PT15M
2025-09-05 11:30,2025-09-05T09:30:00Z,DE-LU,34.96,PT15M
2025-07-03 09:15,2025-07-03T07:15:00Z,DE-LU,72.01,PT15M
2025-05-08 11:45,2025-05-08T09:45:00Z,DE-LU,34.18,PT15M
2025-08-14 20:30,2025-08-14T18:30:00Z,DE-LU,85.86,PT15M
2025-06-23 16:00,2025-06-23T14:00:00Z,DE-LU,41.41,PT15M
2025-06-01 15:00,2025-06-01T13:00:00Z,DE-LU,31.5,PT15M
2025-10-16 07:45,2025-10-16T05:45:00Z,DE-LU,106.29,PT15M
2025-04-29 08:45,2025-04-29T06:45:00Z,DE-LU,71.14,PT15M
2025-12-18 01:00,2025-12-18T00:00:00Z,DE-LU,114.35,PT15M
2025-02-16 11:15,2025-02-16T10:15:00Z,DE-LU,76.55,PT15M
2025-06-11 21:15,2025-06-11T19:15:00Z,DE-LU,62.98,PT15M
2025-07-23 02:00,2025-07-23T00:00:00Z,DE-LU,59.12,PT15M
2025-02-13 03:15,2025-02-13T02:15:00Z,DE-LU,125.24,PT15M
2025-11-07 07:45,2025-11-07T06:45:00Z,DE-LU,93.81,PT15M
2025-08-24 04:15,2025-08-24T02:15:00Z,DE-LU,49.71,PT15M
2025-02-24 15:15,2025-02-24T14:15:00Z,DE-LU,89.26,PT15M
2025-09-01 01:30,2025-08-31T23:30:00Z,DE-LU,60.9,PT15M
2025-11-13 06:15,2025-11-13T05:15:00Z,DE-LU,95.54,PT15M
2025-10-06 18:00,2025-10-06T16:00:00Z,DE-LU,99.81,PT15M
2025-05-22 12:00,2025-05-22T10:00:00Z,DE-LU,35.07,PT15M
2025-10-01 03:15,2025-10-01T01:15:00Z,DE-LU,74.95,PT15M
2025-04-03 01:15,2025-04-02T23:15:00Z,DE-LU,95.27,PT15M
2025-04-10 07:15,2025-04-10T05:15:00Z,DE-LU,86.05,PT15M
2025-10-09 17:00,2025-10-09T15:00:00Z,DE-LU,99.71,PT15M
2025-08-02 02:00,2025-08-02T00:00:00Z,DE-LU,37.21,PT15M
2025-10-05 05:15,2025-10-05T03:15:00Z,DE-LU,77.79,PT15M
2025-03-24 09:15,2025-03-24T08:15:00Z,DE-LU,72.52,PT15M
2025-02-12 01:00,2025-02-12T00:00:00Z,DE-LU,118.61,PT15M
2025-02-23 09:00,2025-02-23T08:00:00Z,DE-LU,96.63,PT15M
2025-07-23 19:45,2025-07-23T17:45:00Z,DE-LU,92.01,PT15M
2025-10-07 10:00,2025-10-07T08:00:00Z,DE-LU,78.99,PT15M
2025-05-28 06:00,2025-05-28T04:00:00Z,DE-LU,62.48,PT15M
2025-08-21 03:45,2025-08-21T01:45:00Z,DE-LU,60.38,PT15M
2025-06-04 12:45,2025-06-04T10:45:00Z,DE-LU,17.09,PT15M
2025-06-21 03:15,2025-06-21T01:15:00Z,DE-LU,36.58,PT15M
2025-03-24 03:15,2025-03-24T02:15:00Z,DE-LU,66.86,PT15M
2025-01-10 00:30,2025-01-09T23:30:00Z,DE-LU,89.46,PT15M
2025-07-15 08:45,2025-07-15T06:45:00Z,DE-LU,76.5,PT15M
2025-12-13 07:30,2025-12-13T06:30:00Z,DE-LU,104.43,PT15M
2025-03-03 03:15,2025-03-03T02:15:00Z,DE-LU,107.01,PT15M
2025-05-31 13:00,2025-05-31T11:00:00Z,DE-LU,-59.32,PT15M
2025-02-20 10:15,2025-02-20T09:15:00Z,DE-LU,84.79,PT15M
2025-10-23 11:00,2025-10-23T09:00:00Z,DE-LU,61.86,PT15M
2025-04-06 21:30,2025-04-06T19:30:00Z,DE-LU,78.42,PT15M
2025-05-24 04:30,2025-05-24T02:30:00Z,DE-LU,53.43,PT15M
2025-11-07 00:00,2025-11-06T23:00:00Z,DE-LU,98.53,PT15M
2025-12-31 09:00,2025-12-31T08:00:00Z,DE-LU,113.72,PT15M
2025-02-14 15:00,2025-02-14T14:00:00Z,DE-LU,84.42,PT15M
2025-10-29 12:45,2025-10-29T11:45:00Z,DE-LU,78.1,PT15M
2025-08-29 06:15,2025-08-29T04:15:00Z,DE-LU,81.47,PT15M
2025-04-02 18:30,2025-04-02T16:30:00Z,DE-LU,113.32,PT15M
2025-03-11 13:30,2025-03-11T12:30:00Z,DE-LU,74.39,PT15M
2025-08-10 10:30,2025-08-10T08:30:00Z,DE-LU,21.71,PT15M
2025-05-12 02:30,2025-05-12T00:30:00Z,DE-LU,75.54,PT15M
2025-08-03 16:45,2025-08-03T14:45:00Z,DE-LU,63.75,PT15M
2025-01-13 20:30,2025-01-13T19:30:00Z,DE-LU,127.05,PT15M
2025-06-04 10:00,2025-06-04T08:00:00Z,DE-LU,41.9,PT15M
2025-07-04 20:30,2025-07-04T18:30:00Z,DE-LU,86.73,PT15M
2025-08-23 08:00,2025-08-23T06:00:00Z,DE-LU,77.32,PT15M
2025-05-29 15:30,2025-05-29T13:30:00Z,DE-LU,36.37,PT15M
2025-05-28 21:30,2025-05-28T19:30:00Z,DE-LU,78.96,PT15M
2025-09-19 20:00,2025-09-19T18:00:00Z,DE-LU,108.8,PT15M
2025-10-13 04:45,2025-10-13T02:45:00Z,DE-LU,67.9,PT15M
2025-07-07 21:30,2025-07-07T19:30:00Z,DE-LU,63.19,PT15M
2025-01-27 05:45,2025-01-27T04:45:00Z,DE-LU,86.26,PT15M
2025-04-18 00:15,2025-04-17T22:15:00Z,DE-LU,84.09,PT15M
2025-02-10 09:45,2025-02-10T08:45:00Z,DE-LU,105.43,PT15M
2025-06-22 18:30,2025-06-22T16:30:00Z,DE-LU,78.0,PT15M
2025-08-19 02:45,2025-08-19T00:45:00Z,DE-LU,72.63,PT15M
2025-02-09 18:15,2025-02-09T17:15:00Z,DE-LU,125.81,PT15M
2025-06-26 08:00,2025-06-26T06:00:00Z,DE-LU,81.18,PT15M
2025-04-12 03:00,2025-04-12T01:00:00Z,DE-LU,70.2,PT15M
2025-08-31 06:15,2025-08-31T04:15:00Z,DE-LU,63.25,PT15M
2025-08-08 09:15,2025-08-08T07:15:00Z,DE-LU,67.38,PT15M
2025-02-15 12:45,2025-02-15T11:45:00Z,DE-LU,63.9,PT15M
2025-01-25 22:30,2025-01-25T21:30:00Z,DE-LU,86.99,PT15M
2025-03-27 22:45,2025-03-27T21:45:00Z,DE-LU,86.81,PT15M
2025-07-28 01:30,2025-07-27T23:30:00Z,DE-LU,59.46,PT15M
2025-08-09 09:45,2025-08-09T07:45:00Z,DE-LU,30.15,PT15M
2025-01-09 13:15,2025-01-09T12:15:00Z,DE-LU,96.25,PT15M
2025-04-13 14:45,2025-04-13T12:45:00Z,DE-LU,47.89,PT15M
2025-10-17 14:45,2025-10-17T12:45:00Z,DE-LU,58.85,PT15M
2025-07-11 17:00,2025-07-11T15:00:00Z,DE-LU,55.66,PT15M
2025-08-17 01:00,2025-08-16T23:00:00Z,DE-LU,58.26,PT15M
2025-04-19 18:30,2025-04-19T16:30:00Z,DE-LU,95.85,PT15M
2025-06-29 11:30,2025-06-29T09:30:00Z,DE-LU,-42.29,PT15M
2025-01-01 16:45,2025-01-01T15:45:00Z,DE-LU,105.39,PT15M
2025-10-17 18:30,2025-10-17T16:30:00Z,DE-LU,109.72,PT15M
2025-09-09 18:30,2025-09-09T16:30:00Z,DE-LU,97.2,PT15M
2025-11-11 15:30,2025-11-11T14:30:00Z,DE-LU,86.25,PT15M
2025-03-16 05:45,2025-03-16T04:45:00Z,DE-LU,74.44,PT15M
2025-11-07 09:15,2025-11-07T08:15:00Z,DE-LU,87.08,PT15M
2025-12-21 06:00,2025-12-21T05:00:00Z,DE-LU,104.59,PT15M
2025-09-18 08:15,2025-09-18T06:15:00Z,DE-LU,82.85,PT15M
2025-09-25 20:00,2025-09-25T18:00:00Z,DE-LU,105.27,PT15M
2025-08-21 17:30,2025-08-21T15:30:00Z,DE-LU,80.41,PT15M
2025-03-18 05:30,2025-03-18T04:30:00Z,DE-LU,79.71,PT15M
2025-02-08 21:15,2025-02-08T20:15:00Z,DE-LU,97.7,PT15M
2025-11-26 03:30,2025-11-26T02:30:00Z,DE-LU,105.31,PT15M
2025-07-17 03:45,2025-07-17T01:45:00Z,DE-LU,58.23,PT15M
2025-10-23 00:45,2025-10-22T22:45:00Z,DE-LU,103.33,PT15M
2025-01-06 16:45,2025-01-06T15:45:00Z,DE-LU,100.42,PT15M
2025-12-09 20:00,2025-12-09T19:00:00Z,DE-LU,143.63,PT15M
2025-12-30 10:00,2025-12-30T09:00:00Z,DE-LU,106.91,PT15M
2025-10-25 02:15,2025-10-25T00:15:00Z,DE-LU,76.29,PT15M
2025-06-11 03:30,2025-06-11T01:30:00Z,DE-LU,48.51,PT15M
2025-07-19 19:45,2025-07-19T17:45:00Z,DE-LU,86.73,PT15M
2025-10-16 22:15,2025-10-16T20:15:00Z,DE-LU,85.86,PT15M
2025-09-02 14:00,2025-09-02T12:00:00Z,DE-LU,38.54,PT15M
2025-08-13 16:30,2025-08-13T14:30:00Z,DE-LU,51.21,PT15M
2025-08-08 07:30,2025-08-08T05:30:00Z,DE-LU,97.71,PT15M
2025-04-23 01:15,2025-04-22T23:15:00Z,DE-LU,62.28,PT15M
2025-09-30 00:30,2025-09-29T22:30:00Z,DE-LU,70.83,PT15M
2025-01-28 14:15,2025-01-28T13:15:00Z,DE-LU,108.46,PT15M
2025-03-18 19:45,2025-03-18T18:45:00Z,DE-LU,116.34,PT15M
2025-06-26 21:30,2025-06-26T19:30:00Z,DE-LU,78.42,PT15M
2025-05-25 04:00,2025-05-25T02:00:00Z,DE-LU,64.49,PT15M
2025-01-19 21:15,2025-01-19T20:15:00Z,DE-LU,103.61,PT15M
2025-11-29 02:15,2025-11-29T01:15:00Z,DE-LU,63.49,PT15M
2025-01-23 01:15,2025-01-23T00:15:00Z,DE-LU,101.03,PT15M
2025-11-15 11:00,2025-11-15T10:00:00Z,DE-LU,77.91,PT15M
2025-02-03 21:00,2025-02-03T20:00:00Z,DE-LU,100.92,PT15M
2025-06-28 01:45,2025-06-27T23:45:00Z,DE-LU,40.69,PT15M
2025-11-24 16:30,2025-11-24T15:30:00Z,DE-LU,98.91,PT15M
2025-01-04 02:30,2025-01-04T01:30:00Z,DE-LU,71.42,PT15M
2025-04-27 07:00,2025-04-27T05:00:00Z,DE-LU,79.37,PT15M
2025-06-22 07:15,2025-06-22T05:15:00Z,DE-LU,59.62,PT15M
2025-03-05 05:15,2025-03-05T04:15:00Z,DE-LU,82.27,PT15M
2025-01-30 09:00,2025-01-30T08:00:00Z,DE-LU,100.57,PT15M
2025-12-14 16:15,2025-12-14T15:15:00Z,DE-LU,91.96,PT15M
2025-01-03 13:45,2025-01-03T12:45:00Z,DE-LU,101.37,PT15M
2025-01-05 18:15,2025-01-05T17:15:00Z,DE-LU,118.82,PT15M
2025-08-26 02:30,2025-08-26T00:30:00Z,DE-LU,54.5,PT15M
2025-11-25 20:00,2025-11-25T19:00:00Z,DE-LU,122.66,PT15M
2025-09-08 21:00,2025-09-08T19:00:00Z,DE-LU,65.64,PT15M
2025-02-04 02:15,2025-02-04T01:15:00Z,DE-LU,92.24,PT15M
2025-05-27 15:15,2025-05-27T13:15:00Z,DE-LU,48.43,PT15M
2025-11-29 03:30,2025-11-29T02:30:00Z,DE-LU,77.06,PT15M
2025-02-22 13:00,2025-02-22T12:00:00Z,DE-LU,47.44,PT15M
2025-02-26 10:00,2025-02-26T09:00:00Z,DE-LU,101.46,PT15M
2025-02-25 10:15,2025-02-25T09:15:00Z,DE-LU,78.52,PT15M
2025-07-22 16:30,2025-07-22T14:30:00Z,DE-LU,35.87,PT15M
2025-12-18 07:30,2025-12-18T06:30:00Z,DE-LU,105.07,PT15M
2025-01-06 14:30,2025-01-06T13:30:00Z,DE-LU,65.66,PT15M
2025-12-05 00:00,2025-12-04T23:00:00Z,DE-LU,111.61,PT15M
2025-05-27 04:45,2025-05-27T02:45:00Z,DE-LU,57.24,PT15M
2025-09-09 20:15,2025-09-09T18:15:00Z,DE-LU,99.89,PT15M
2025-04-07 05:00,2025-04-07T03:00:00Z,DE-LU,97.46,PT15M
2025-11-21 11:30,2025-11-21T10:30:00Z,DE-LU,81.97,PT15M
2025-05-15 09:30,2025-05-15T07:30:00Z,DE-LU,69.53,PT15M
2025-11-26 06:15,2025-11-26T05:15:00Z,DE-LU,106.75,PT15M
2025-11-01 00:45,2025-10-31T23:45:00Z,DE-LU,64.73,PT15M
2025-05-03 09:15,2025-05-03T07:15:00Z,DE-LU,74.02,PT15M
2025-11-19 19:45,2025-11-19T18:45:00Z,DE-LU,134.34,PT15M
2025-08-21 05:30,2025-08-21T03:30:00Z,DE-LU,52.0,PT15M
2025-03-07 04:30,2025-03-07T03:30:00Z,DE-LU,77.35,PT15M
2025-11-27 05:00,2025-11-27T04:00:00Z,DE-LU,83.42,PT15M
2025-09-19 03:15,2025-09-19T01:15:00Z,DE-LU,60.49,PT15M
2025-12-03 14:30,2025-12-03T13:30:00Z,DE-LU,82.73,PT15M
2025-02-03 03:30,2025-02-03T02:30:00Z,DE-LU,87.39,PT15M
2025-04-03 14:15,2025-04-03T12:15:00Z,DE-LU,76.27,PT15M
2025-10-02 07:30,2025-10-02T05:30:00Z,DE-LU,112.6,PT15M
2025-03-29 04:00,2025-03-29T03:00:00Z,DE-LU,73.12,PT15M
2025-07-19 10:30,2025-07-19T08:30:00Z,DE-LU,29.23,PT15M
2025-09-11 20:15,2025-09-11T18:15:00Z,DE-LU,105.79,PT15M
2025-08-14 16:00,2025-08-14T14:00:00Z,DE-LU,78.02,PT15M
2025-04-07 13:30,2025-04-07T11:30:00Z,DE-LU,31.86,PT15M
2025-02-03 05:00,2025-02-03T04:00:00Z,DE-LU,93.86,PT15M
2025-10-02 14:45,2025-10-02T12:45:00Z,DE-LU,52.74,PT15M
2025-04-08 12:15,2025-04-08T10:15:00Z,DE-LU,40.06,PT15M
2025-12-28 22:45,2025-12-28T21:45:00Z,DE-LU,92.33,PT15M
2025-04-13 08:45,2025-04-13T06:45:00Z,DE-LU,87.98,PT15M
2025-02-13 17:00,2025-02-13T16:00:00Z,DE-LU,112.95,PT15M
2025-08-31 03:45,2025-08-31T01:45:00Z,DE-LU,39.66,PT15M
2025-12-16 06:30,2025-12-16T05:30:00Z,DE-LU,113.06,PT15M
2025-09-16 09:30,2025-09-16T07:30:00Z,DE-LU,368.54,PT15M
2025-01-23 16:30,2025-01-23T15:30:00Z,DE-LU,111.8,PT15M
2025-01-04 17:15,2025-01-04T16:15:00Z,DE-LU,111.66,PT15M
2025-10-31 23:30,2025-10-31T22:30:00Z,DE-LU,92.99,PT15M
2025-10-11 15:45,2025-10-11T13:45:00Z,DE-LU,72.29,PT15M
2025-12-02 09:00,2025-12-02T08:00:00Z,DE-LU,123.98,PT15M
2025-09-16 01:15,2025-09-15T23:15:00Z,DE-LU,52.57,PT15M
2025-06-28 11:15,2025-06-28T09:15:00Z,DE-LU,-15.29,PT15M
2025-10-31 05:45,2025-10-31T04:45:00Z,DE-LU,103.18,PT15M
2025-05-20 18:45,2025-05-20T16:45:00Z,DE-LU,97.95,PT15M
2025-03-28 05:30,2025-03-28T04:30:00Z,DE-LU,91.79,PT15M
2025-06-10 02:00,2025-06-10T00:00:00Z,DE-LU,50.27,PT15M
2025-10-26 20:45,2025-10-26T19:45:00Z,DE-LU,117.6,PT15M
2025-11-02 11:30,2025-11-02T10:30:00Z,DE-LU,75.5,PT15M
2025-04-13 13:45,2025-04-13T11:45:00Z,DE-LU,-32.56,PT15M
2025-06-13 15:15,2025-06-13T13:15:00Z,DE-LU,46.74,PT15M
2025-06-26 08:45,2025-06-26T06:45:00Z,DE-LU,74.84,PT15M
2025-01-20 11:15,2025-01-20T10:15:00Z,DE-LU,92.29,PT15M
2025-04-07 17:30,2025-04-07T15:30:00Z,DE-LU,106.73,PT15M
2025-05-27 03:00,2025-05-27T01:00:00Z,DE-LU,68.21,PT15M
2025-06-08 20:00,2025-06-08T18:00:00Z,DE-LU,81.07,PT15M
2025-05-17 13:15,2025-05-17T11:15:00Z,DE-LU,32.51,PT15M
2025-05-10 20:45,2025-05-10T18:45:00Z,DE-LU,103.89,PT15M
2025-10-07 11:45,2025-10-07T09:45:00Z,DE-LU,60.02,PT15M
2025-02-27 20:15,2025-02-27T19:15:00Z,DE-LU,115.2,PT15M
2025-01-15 01:15,2025-01-15T00:15:00Z,DE-LU,99.44,PT15M
2025-09-06 20:15,2025-09-06T18:15:00Z,DE-LU,90.36,PT15M
2025-08-14 00:15,2025-08-13T22:15:00Z,DE-LU,73.38,PT15M
2025-06-28 09:00,2025-06-28T07:00:00Z,DE-LU,55.83,PT15M
2025-03-12 14:15,2025-03-12T13:15:00Z,DE-LU,71.86,PT15M
2025-08-17 22:00,2025-08-17T20:00:00Z,DE-LU,42.62,PT15M
2025-12-16 10:00,2025-12-16T09:00:00Z,DE-LU,92.61,PT15M
2025-04-26 06:15,2025-04-26T04:15:00Z,DE-LU,71.02,PT15M
2025-08-03 02:00,2025-08-03T00:00:00Z,DE-LU,40.86,PT15M
2025-05-28 15:30,2025-05-28T13:30:00Z,DE-LU,62.3,PT15M
2025-01-03 01:00,2025-01-03T00:00:00Z,DE-LU,107.13,PT15M
2025-08-29 21:00,2025-08-29T19:00:00Z,DE-LU,88.75,PT15M
2025-05-08 01:45,2025-05-07T23:45:00Z,DE-LU,65.35,PT15M
2025-12-18 09:00,2025-12-18T08:00:00Z,DE-LU,119.92,PT15M
2025-02-25 05:30,2025-02-25T04:30:00Z,DE-LU,104.54,PT15M
2025-08-16 07:00,2025-08-16T05:00:00Z,DE-LU,55.04,PT15M
2025-10-29 10:15,2025-10-29T09:15:00Z,DE-LU,85.68,PT15M
2025-06-29 00:30,2025-06-28T22:30:00Z,DE-LU,41.91,PT15M
2025-04-03 04:45,2025-04-03T02:45:00Z,DE-LU,56.21,PT15M
2025-08-09 15:00,2025-08-09T13:00:00Z,DE-LU,35.53,PT15M
2025-10-08 10:00,2025-10-08T08:00:00Z,DE-LU,57.73,PT15M
2025-08-10 10:15,2025-08-10T08:15:00Z,DE-LU,29.24,PT15M
2025-07-04 22:15,2025-07-04T20:15:00Z,DE-LU,57.73,PT15M
2025-01-13 01:15,2025-01-13T00:15:00Z,DE-LU,114.52,PT15M
2025-02-06 09:30,2025-02-06T08:30:00Z,DE-LU,120.53,PT15M
2025-07-01 01:30,2025-06-30T23:30:00Z,DE-LU,82.82,PT15M
2025-09-06 08:30,2025-09-06T06:30:00Z,DE-LU,61.83,PT15M
2025-04-07 02:45,2025-04-07T00:45:00Z,DE-LU,67.58,PT15M
2025-09-04 15:30,2025-09-04T13:30:00Z,DE-LU,39.29,PT15M
2025-08-30 12:30,2025-08-30T10:30:00Z,DE-LU,6.96,PT15M
2025-07-16 10:15,2025-07-16T08:15:00Z,DE-LU,61.88,PT15M
2025-03-20 10:30,2025-03-20T09:30:00Z,DE-LU,77.56,PT15M
2025-01-31 11:00,2025-01-31T10:00:00Z,DE-LU,84.56,PT15M
2025-06-25 05:45,2025-06-25T03:45:00Z,DE-LU,45.8,PT15M
2025-12-16 20:15,2025-12-16T19:15:00Z,DE-LU,130.95,PT15M
2025-05-23 01:45,2025-05-22T23:45:00Z,DE-LU,81.03,PT15M
2025-09-30 20:15,2025-09-30T18:15:00Z,DE-LU,103.04,PT15M
2025-02-17 03:15,2025-02-17T02:15:00Z,DE-LU,80.26,PT15M
2025-09-20 08:45,2025-09-20T06:45:00Z,DE-LU,77.73,PT15M
