malo_id,interval_start_local,value,unit,status,source
48126289103,2025-02-05 10:30,0.3058,KW,V,MSCONS
07412179067,2025-02-20 05:15,0.9394,KWH,V,MSCONS
50096239004,2025-02-16 18:00,0.8345,KWH,V,MSCONS
61804172126,03.04.2025 08:00,0.8841,KWH,V,MSCONS
19754516392,2025-03-03 18:00,1.3116,KWH,V,MSCONS
58143754480,2025-04-16 05:15,0.0761,KWH,V,MSCONS
59028472520,2025-02-15 19:00,0.1625,KWH,V,MSCONS
02060690718,25.04.2025 17:15,0.5727,KWH,V,MSCONS
83482028030,2025-02-04 00:45,"0,0539",KWH,V,MSCONS
19554292257,2025-03-28 04:45,0.7102,KWH,V,MSCONS
19754516392,2025-02-24 09:45,0.6723,KWH,V,MSCONS
48126289103,2025-04-22 12:15,0.2656,KW,V,MSCONS
52784051030,2025-04-15 03:45,,KWH,V,MSCONS
19554292257,2025-02-21 19:15,1.0303,KWH,V,MSCONS
02060690718,2025-03-31 23:45,1.0363,KWH,V,MSCONS
55457754991,2025-04-21 23:00,0.1665,KW,V,MSCONS
58143754480,2025-03-18 20:00,0.227,KWH,V,MSCONS
17417694597,2025-04-21 23:15,0.5685,KWH,V,MSCONS
02060690718,2025-02-22 23:00,1.0685,KWH,V,MSCONS
52784051030,2025-04-11 20:00,0.1539,KWH,V,MSCONS
58143754480,2025-02-26 21:45,0.1401,KWH,V,MSCONS
38141832343,2025-03-14 21:30,,KWH,E,MSCONS
51451020772,2025-02-05 18:30,1.4255,KWH,V,MSCONS
55457754991,2025-03-20 22:30,0.2505,KW,V,MSCONS
61804172126,2025-02-06 14:00,0.6853,KWH,V,MSCONS
69410910768,2025-02-11 21:00,1.3571,KWH,E,MSCONS
50096239004,2025-03-04 13:00,0.3933,KWH,V,MSCONS
61804172126,2025-04-05 18:15,1.4031,KWH,V,MSCONS
50096239004,2025-03-04 15:45,0.3401,KWH,V,MSCONS
50096239004,2025-03-28 09:00,0.4342,KWH,V,MSCONS
94391268065,2025-04-10 00:30,0.0331,KWH,V,MSCONS
64853594978,2025-02-20 20:45,0.1281,KWH,V,MSCONS
94391268065,2025-02-15 20:15,0.1694,KWH,V,MSCONS
51451020772,2025-04-01 02:15,0.9325,KWH,V,MSCONS
38141832343,2025-04-27 11:00,0.2546,KWH,V,MSCONS
50096239004,2025-04-05 02:45,"0,6407",KWH,V,MSCONS
04014447556,2025-04-30 20:30,0.1437,KWH,V,MSCONS
38141832343,2025-04-13 04:30,0.7995,KWH,V,MSCONS
94391268065,2025-02-14 09:15,0.0661,KWH,V,MSCONS
55457754991,2025-04-07 04:45,0.1598,KW,V,MSCONS
13733263538,2025-03-14 18:30,1.242,KWH,V,MSCONS
02378447181,2025-03-18 07:00,1.1648,KWH,V,MSCONS
50096239004,2025-03-09 03:45,0.6338,KWH,V,MSCONS
02060690718,2025-02-13 07:30,1.4052,KWH,V,MSCONS
51451020772,2025-02-18 03:00,0.9142,KWH,V,MSCONS
19554292257,2025-03-29 06:45,"0,8334",KWH,V,MSCONS
50096239004,24.04.2025 22:15,0.3107,KWH,V,MSCONS
61804172126,2025-04-11 22:30,1.0771,KWH,V,MSCONS
07412179067,2025-04-26 02:15,"0,3063",KWH,E,MSCONS
13733263538,2025-03-21 15:00,0.4954,KWH,V,MSCONS
19554292257,2025-03-17 20:15,1.0599,KWH,V,MSCONS
51451020772,2025-03-09 18:45,"1,4812",KWH,,MSCONS
17417694597,2025-03-21 00:15,1.0016,KWH,E,MSCONS
19554292257,2025-03-26 13:00,0.408,KWH,V,MSCONS
69410910768,2025-03-27 03:30,1.0344,KWH,V,MSCONS
19754516392,2025-04-13 23:30,0.9212,KWH,V,MSCONS
48126289103,2025-04-20 04:45,"0,2098",KW,V,MSCONS
07412179067,2025-02-25 01:45,0.8528,KWH,V,MSCONS
45855425961,2025-04-20 10:00,0.2928,KWH,V,MSCONS
59028472520,2025-04-11 17:00,0.0624,KWH,V,MSCONS
66586652381,2025-04-12 10:00,0.4506,KWH,V,MSCONS
64853594978,2025-03-04 20:15,0.115,KWH,V,MSCONS
61804172126,2025-02-10 04:00,1.1011,KWH,V,MSCONS
49114475696,2025-02-23 10:15,0.7906,KWH,V,MSCONS
52784051030,2025-04-26 16:30,0.0526,KWH,V,MSCONS
51451020772,2025-03-05 14:30,0.4777,KWH,V,MSCONS
19754516392,2025-02-03 21:15,1.1864,KWH,V,MSCONS
61804172126,2025-03-27 04:30,1.0642,KWH,V,MSCONS
55457754991,2025-02-02 15:00,0.2489,KW,V,MSCONS
59028472520,2025-02-17 14:30,"0,0584",KWH,V,MSCONS
52784051030,2025-04-25 15:15,0.0518,KWH,V,MSCONS
53850487964,2025-03-21 19:30,0.4815,KW,V,MSCONS
19754516392,2025-03-06 08:30,0.7061,KWH,V,MSCONS
04014447556,2025-02-14 14:45,0.0685,KWH,V,MSCONS
13733263538,2025-03-04 09:00,0.5937,KWH,V,MSCONS
07412179067,2025-02-12 00:15,0.8459,KWH,V,MSCONS
45855425961,2025-04-05 20:00,0.8244,KWH,V,MSCONS
17417694597,2025-02-05 21:45,1.2086,KWH,V,MSCONS
02060690718,2025-04-04 20:00,1.4641,KWH,V,MSCONS
48126289103,2025-03-23 09:30,0.3789,KW,V,MSCONS
49114475696,2025-02-27 18:00,1.426,KWH,V,MSCONS
69410910768,2025-04-21 19:00,0.9209,KWH,V,MSCONS
38141832343,2025-02-14 12:00,0.6175,KWH,V,MSCONS
64853594978,2025-02-15 13:00,"0,0833",KWH,V,MSCONS
94391268065,2025-02-21 21:15,0.1147,KWH,V,MSCONS
58143754480,2025-03-20 09:45,0.102,KWH,V,MSCONS
02378447181,2025-03-18 19:15,1.3431,KWH,V,MSCONS
49114475696,2025-04-28 22:15,0.5217,KWH,V,MSCONS
65400074314,2025-03-17 04:15,"0,0613",KWH,V,MSCONS
51451020772,2025-04-15 23:00,2.7839,KWH,V,MSCONS
59028472520,2025-03-28 03:30,0.0435,KWH,V,MSCONS
66586652381,2025-02-13 13:00,0.4154,KWH,V,MSCONS
51451020772,2025-03-25 08:45,"0,6781",KWH,V,MSCONS
45855425961,2025-02-21 17:15,"0,8001",KWH,V,MSCONS
07412179067,2025-03-21 20:45,1.0753,KWH,V,MSCONS
91797430928,2025-04-29 23:30,0.2295,KWH,V,MSCONS
61804172126,2025-04-12 22:15,1.1583,KWH,V,MSCONS
61804172126,2025-04-24 08:15,0.6469,KWH,V,MSCONS
53850487964,2025-02-01 13:15,0.2357,KW,V,MSCONS
48126289103,2025-03-27 18:30,0.6046,KW,V,MSCONS
59028472520,2025-02-23 23:00,0.0689,KWH,V,MSCONS
83482028030,2025-03-16 00:45,0.0439,KWH,V,MSCONS
94391268065,2025-04-04 03:00,0.037,KWH,V,MSCONS
52784051030,2025-02-28 04:45,0.0574,KWH,V,MSCONS
19554292257,2025-02-05 05:15,0.7825,KWH,V,MSCONS
51451020772,2025-03-19 04:45,0.952,KWH,V,MSCONS
66586652381,2025-03-02 15:45,0.4452,KWH,V,MSCONS
45855425961,2025-04-06 00:45,0.6343,KWH,V,MSCONS
94391268065,2025-04-17 12:00,"0,0376",KWH,V,MSCONS
83482028030,2025-04-09 13:00,"0,0544",KWH,V,MSCONS
91797430928,2025-03-17 06:45,0.8176,KWH,V,MSCONS
59028472520,26.03.2025 15:30,"0,0645",KWH,V,MSCONS
94391268065,2025-04-04 13:30,0.0591,KWH,V,MSCONS
19754516392,2025-03-08 09:45,0.6291,KWH,V,MSCONS
50096239004,2025-02-23 00:15,0.6602,KWH,V,MSCONS
61804172126,2025-04-09 14:45,0.6635,KWH,V,MSCONS
49114475696,2025-02-01 23:45,1.0532,KWH,V,MSCONS
02378447181,2025-02-15 14:15,0.5724,KWH,V,MSCONS
66586652381,2025-04-03 18:00,0.8866,KWH,V,MSCONS
65400074314,2025-03-08 11:30,0.0732,KWH,V,MSCONS
15096034392,2025-03-22 10:00,0.5448,KWH,V,MSCONS
65720280897,2025-02-11 11:15,,KWH,V,MSCONS
51451020772,2025-03-17 06:30,1.1961,KWH,V,MSCONS
65720280897,2025-02-10 09:15,0.423,KWH,V,MSCONS
52784051030,2025-03-16 22:15,0.0768,KWH,V,MSCONS
45855425961,2025-02-13 09:00,0.4572,KWH,V,MSCONS
55457754991,2025-02-23 19:15,0.5319,KW,V,MSCONS
53850487964,2025-04-16 17:45,0.2902,KW,V,MSCONS
65720280897,2025-04-01 07:30,0.798,KWH,V,MSCONS
48126289103,2025-02-04 15:45,0.3012,KW,V,MSCONS
69410910768,2025-03-07 23:00,1.0993,KWH,V,MSCONS
65720280897,2025-03-12 05:45,0.7491,KWH,V,MSCONS
55457754991,13.02.2025 11:00,0.2053,KW,V,MSCONS
51451020772,2025-03-08 08:00,0.7682,KWH,,MSCONS
15096034392,2025-03-27 22:30,"1,0048",KWH,V,MSCONS
02378447181,2025-03-22 15:00,0.5847,KWH,V,MSCONS
19554292257,2025-03-21 14:00,0.4172,KWH,V,MSCONS
52784051030,2025-04-07 12:00,"0,0683",KWH,V,MSCONS
53850487964,2025-02-18 02:15,"0,1718",KW,V,MSCONS
02378447181,2025-02-07 13:00,0.6102,KWH,V,MSCONS
94391268065,2025-03-03 23:15,0.0589,KWH,V,MSCONS
52784051030,2025-04-10 09:45,"0,0747",KWH,V,MSCONS
13733263538,28.02.2025 15:45,0.5289,KWH,V,MSCONS
69410910768,2025-03-11 20:30,1.2557,KWH,V,MSCONS
45855425961,2025-04-16 09:15,0.3204,KWH,V,MSCONS
59028472520,2025-02-22 17:15,0.1012,KWH,V,MSCONS
51451020772,2025-02-02 18:00,1.2839,KWH,V,MSCONS
17417694597,2025-02-18 08:30,0.8715,KWH,V,MSCONS
02378447181,2025-03-28 21:15,1.1316,KWH,V,MSCONS
02378447181,2025-03-08 17:30,1.2142,KWH,V,MSCONS
70348049725,27.02.2025 15:45,0.0433,KWH,,MSCONS
19554292257,2025-02-22 03:15,0.6971,KWH,,MSCONS
13733263538,2025-04-07 23:15,0.9151,KWH,V,MSCONS
66586652381,2025-02-18 19:15,1.1855,KWH,V,MSCONS
70348049725,2025-03-29 13:15,0.0735,KWH,V,MSCONS
02378447181,2025-04-02 16:30,0.9845,KWH,V,MSCONS
04014447556,2025-04-27 02:30,0.0482,KWH,V,MSCONS
38141832343,2025-04-10 19:30,1.2091,KWH,V,MSCONS
52784051030,2025-03-18 04:45,0.0537,KWH,V,MSCONS
65400074314,2025-04-11 11:30,0.0657,KWH,V,MSCONS
17417694597,2025-02-14 05:00,1.0582,KWH,E,MSCONS
38141832343,2025-03-29 21:45,"1,1149",KWH,V,MSCONS
91797430928,2025-02-27 14:45,0.4053,KWH,V,MSCONS
04014447556,2025-02-10 03:30,"0,0843",KWH,V,MSCONS
19754516392,2025-02-18 16:30,1.0255,KWH,V,MSCONS
55457754991,2025-03-22 09:30,0.2742,KW,V,MSCONS
55457754991,2025-04-19 07:45,0.3987,KW,V,MSCONS
65720280897,2025-03-30 10:30,0.3922,KWH,V,MSCONS
04014447556,24.03.2025 04:00,"0,0758",KWH,V,MSCONS
65400074314,2025-04-14 12:15,0.048,KWH,V,MSCONS
45855425961,2025-02-19 15:45,0.3848,KWH,V,MSCONS
64853594978,2025-02-12 18:45,0.153,KWH,V,MSCONS
70348049725,2025-03-21 19:15,0.1574,KWH,V,MSCONS
15096034392,2025-03-31 10:00,0.555,KWH,V,MSCONS
45855425961,2025-02-21 21:45,0.7548,KWH,V,MSCONS
58143754480,2025-02-28 02:30,0.0789,KWH,V,MSCONS
66586652381,2025-04-15 22:30,0.6554,KWH,V,MSCONS
91797430928,26.02.2025 23:45,0.6785,KWH,V,MSCONS
04014447556,2025-02-27 16:15,0.0947,KWH,V,MSCONS
65400074314,2025-04-15 05:15,0.0487,KWH,V,MSCONS
48126289103,2025-02-17 07:15,0.4453,KW,V,MSCONS
15096034392,2025-02-23 12:30,0.6334,KWH,V,MSCONS
64853594978,2025-03-15 05:45,0.1013,KWH,V,MSCONS
38141832343,2025-02-27 15:30,0.4763,KWH,V,MSCONS
53850487964,2025-04-17 07:45,"0,3036",KW,V,MSCONS
04014447556,2025-02-28 16:30,0.0908,KWH,V,MSCONS
70348049725,2025-04-23 05:45,0.0666,KWH,V,MSCONS
55457754991,2025-03-02 08:00,0.5027,KW,V,MSCONS
58143754480,2025-03-19 12:30,0.1012,KWH,V,MSCONS
66586652381,2025-03-07 17:30,0.8556,KWH,V,MSCONS
19754516392,2025-03-03 12:45,"0,6555",KWH,V,MSCONS
19754516392,2025-02-25 02:30,0.9711,KWH,V,MSCONS
48126289103,2025-03-20 14:00,0.3151,KW,V,MSCONS
55457754991,2025-04-06 14:00,0.2085,KW,V,MSCONS
55457754991,17.04.2025 00:45,0.1503,KW,V,MSCONS
02060690718,2025-04-03 15:00,-0.5849,KWH,V,MSCONS
45855425961,2025-02-24 00:00,0.6814,KWH,V,MSCONS
04014447556,2025-03-11 04:15,0.0799,KWH,V,MSCONS
58143754480,2025-02-09 02:00,0.076,KWH,V,MSCONS
45855425961,2025-03-06 04:45,0.639,KWH,V,MSCONS
61804172126,2025-03-09 12:00,0.7572,KWH,V,MSCONS
07412179067,2025-03-30 05:15,0.8434,KWH,V,MSCONS
64853594978,2025-04-13 00:00,0.0418,KWH,V,MSCONS
04014447556,2025-04-08 10:45,"0,0719",KWH,V,MSCONS
66586652381,2025-03-28 15:30,0.389,KWH,V,MSCONS
91797430928,2025-04-23 10:00,0.1817,KWH,V,MSCONS
70348049725,2025-03-31 08:15,0.0988,KWH,V,MSCONS
07412179067,2025-04-05 15:30,0.5171,KWH,V,MSCONS
94391268065,2025-04-03 21:30,0.0581,KWH,V,MSCONS
94391268065,2025-04-27 01:15,0.0469,KWH,V,MSCONS
91797430928,2025-04-15 18:15,0.7177,KWH,V,MSCONS
51451020772,2025-02-08 05:00,1.029,KWH,V,MSCONS
61804172126,2025-03-03 11:45,0.6712,KWH,V,MSCONS
45855425961,2025-03-04 16:00,0.3928,KWH,V,MSCONS
04014447556,2025-04-16 04:00,"0,0407",KWH,V,MSCONS
58143754480,2025-02-02 04:00,0.0804,KWH,V,MSCONS
04014447556,2025-02-09 19:45,0.3506,KWH,V,MSCONS
61804172126,2025-03-07 09:00,0.8003,KWH,V,MSCONS
53850487964,2025-03-13 12:30,0.2842,KW,V,MSCONS
52784051030,2025-02-11 23:45,0.0547,KWH,V,MSCONS
38141832343,2025-04-20 08:15,0.4896,KWH,V,MSCONS
02378447181,2025-02-23 13:00,"0,57",KWH,,MSCONS
51451020772,2025-02-06 22:30,"1,0774",KWH,V,MSCONS
70348049725,2025-04-10 13:00,0.0546,KWH,V,MSCONS
59028472520,2025-02-18 16:15,0.0851,KWH,V,MSCONS
59028472520,15.03.2025 14:00,0.0734,KWH,V,MSCONS
69410910768,2025-04-11 12:15,0.5458,KWH,,MSCONS
02378447181,2025-04-06 17:30,1.2194,KWH,V,MSCONS
49114475696,2025-04-09 23:00,1.0868,KWH,V,MSCONS
50096239004,2025-04-05 02:15,0.6475,KWH,V,MSCONS
94391268065,2025-03-02 03:30,0.034,KWH,V,MSCONS
13733263538,2025-03-04 23:15,0.847,KWH,V,MSCONS
04014447556,2025-02-21 21:45,0.1235,KWH,V,MSCONS
49114475696,2025-03-13 18:30,1.4533,KWH,V,MSCONS
38141832343,2025-03-23 17:15,"1,012",KWH,V,MSCONS
66586652381,2025-02-17 15:00,0.4308,KWH,V,MSCONS
59028472520,2025-04-14 19:15,0.135,KWH,V,MSCONS
69410910768,2025-03-13 14:30,0.5683,KWH,V,MSCONS
48126289103,2025-04-05 05:15,0.3044,KW,V,MSCONS
64853594978,2025-04-05 07:30,0.1468,KWH,V,MSCONS
91797430928,2025-04-04 11:45,0.3465,KWH,V,MSCONS
65400074314,2025-02-11 18:00,-0.1559,KWH,V,MSCONS
83482028030,2025-02-27 17:30,0.0857,KWH,V,MSCONS
65400074314,2025-03-31 09:00,0.0659,KWH,V,MSCONS
53850487964,2025-03-11 15:15,0.1812,KW,V,MSCONS
19754516392,2025-02-03 23:00,1.0265,KWH,V,MSCONS
52784051030,2025-04-13 19:45,0.1219,KWH,V,MSCONS
91797430928,2025-04-18 04:15,0.4646,KWH,V,MSCONS
91797430928,2025-03-03 13:45,0.3807,KWH,V,MSCONS
59028472520,2025-04-09 14:00,0.0459,KWH,V,MSCONS
65400074314,2025-03-01 23:30,"0,0547",KWH,V,MSCONS
64853594978,2025-03-26 17:30,0.1014,KWH,V,MSCONS
13733263538,14.03.2025 10:45,0.505,KWH,V,MSCONS
04014447556,2025-03-17 00:15,"0,083",KWH,V,MSCONS
19754516392,2025-04-22 02:30,0.4393,KWH,V,MSCONS
51451020772,2025-03-05 18:00,1.2262,KWH,V,MSCONS
48126289103,2025-02-15 19:15,0.5142,KW,V,MSCONS
64853594978,2025-04-18 14:00,0.0321,KWH,V,MSCONS
66586652381,28.03.2025 07:45,0.8616,KWH,V,MSCONS
17417694597,28.04.2025 00:45,0.3775,KWH,V,MSCONS
65400074314,2025-04-28 10:15,0.0446,KWH,V,MSCONS
15096034392,2025-04-17 01:15,0.675,KWH,V,MSCONS
51451020772,2025-03-16 23:00,1.0814,KWH,V,MSCONS
51451020772,2025-04-21 07:00,"0,8247",KWH,V,MSCONS
19754516392,2025-03-22 22:30,1.1337,KWH,V,MSCONS
19754516392,2025-02-16 22:15,1.1628,KWH,V,MSCONS
94391268065,2025-04-15 01:45,0.0404,KWH,V,MSCONS
64853594978,2025-04-26 03:45,0.0382,KWH,V,MSCONS
07412179067,21.03.2025 22:30,"0,8977",KWH,V,MSCONS
69410910768,16.04.2025 06:45,1.054,KWH,V,MSCONS
07412179067,2025-02-22 00:45,0.8793,KWH,V,MSCONS
59028472520,2025-03-17 18:00,0.1054,KWH,V,MSCONS
52784051030,2025-03-15 14:15,"0,0508",KWH,V,MSCONS
55457754991,2025-03-08 02:00,0.1756,KW,V,MSCONS
65400074314,2025-02-26 16:00,0.0745,KWH,V,MSCONS
69410910768,2025-04-01 09:15,0.6152,KWH,V,MSCONS
19554292257,2025-04-15 20:15,0.8464,KWH,V,MSCONS
04014447556,2025-04-18 15:00,0.0751,KWH,V,MSCONS
61804172126,2025-02-11 07:30,1.4784,KWH,V,MSCONS
13733263538,2025-04-04 13:15,0.5304,KWH,V,MSCONS
58143754480,2025-04-13 07:15,0.1379,KWH,V,MSCONS
66586652381,2025-04-15 03:15,0.6351,KWH,V,MSCONS
49114475696,2025-04-24 22:30,0.5771,KWH,V,MSCONS
17417694597,2025-02-07 20:45,"1,4055",KWH,V,MSCONS
13733263538,2025-02-18 02:15,0.8907,KWH,V,MSCONS
83482028030,2025-02-11 11:15,0.0662,KWH,V,MSCONS
55457754991,2025-04-05 03:45,0.1895,KW,,MSCONS
02378447181,2025-03-02 06:45,,KWH,V,MSCONS
45855425961,2025-02-15 00:00,0.6691,KWH,V,MSCONS
19754516392,2025-02-13 04:30,0.9387,KWH,V,MSCONS
15096034392,2025-03-06 03:00,0.9359,KWH,V,MSCONS
17417694597,2025-04-09 11:30,0.5892,KWH,V,MSCONS
65400074314,2025-02-20 22:15,0.0828,KWH,V,MSCONS
19554292257,2025-03-11 17:30,0.8521,KWH,V,MSCONS
38141832343,2025-02-23 10:30,0.5094,KWH,V,MSCONS
04014447556,2025-03-05 06:15,0.1517,KWH,V,MSCONS
02060690718,2025-03-16 06:15,1.5862,KWH,V,MSCONS
83482028030,2025-03-16 12:00,0.0743,KWH,V,MSCONS
45855425961,2025-04-19 15:30,0.2571,KWH,V,MSCONS
38141832343,2025-02-07 23:00,0.9099,KWH,V,MSCONS
50096239004,27.02.2025 17:15,0.6792,KWH,V,MSCONS
65720280897,2025-02-10 03:15,0.7164,KWH,V,MSCONS
04014447556,2025-02-19 00:30,0.0712,KWH,V,MSCONS
69410910768,2025-03-25 08:15,0.7725,KWH,V,MSCONS
58143754480,2025-04-07 04:30,"0,0695",KWH,V,MSCONS
53850487964,2025-02-20 21:30,0.3506,KW,V,MSCONS
17417694597,2025-03-29 03:30,1.0216,KWH,V,MSCONS
66586652381,2025-04-20 15:45,0.3091,KWH,V,MSCONS
50096239004,2025-04-30 01:00,0.2089,KWH,V,MSCONS
38141832343,2025-02-06 07:45,1.1208,KWH,V,MSCONS
64853594978,2025-03-30 16:00,0.0571,KWH,V,MSCONS
58143754480,26.02.2025 02:45,0.0491,KWH,V,MSCONS
02060690718,2025-03-18 17:30,1.1588,KWH,V,MSCONS
17417694597,28.02.2025 08:00,"0,8576",KWH,V,MSCONS
19754516392,05.03.2025 14:45,0.5827,KWH,E,MSCONS
04014447556,2025-04-16 00:00,0.0568,KWH,V,MSCONS
58143754480,2025-02-13 18:00,0.1368,KWH,V,MSCONS
49114475696,2025-02-15 06:45,1.4347,KWH,V,MSCONS
70348049725,2025-04-09 22:30,0.041,KWH,V,MSCONS
19554292257,2025-04-02 22:45,0.7036,KWH,V,MSCONS
94391268065,2025-02-14 10:30,0.0639,KWH,V,MSCONS
19754516392,2025-03-11 13:00,0.6647,KWH,V,MSCONS
65400074314,2025-03-10 02:30,"0,0433",KWH,V,MSCONS
49114475696,2025-02-23 02:45,1.1036,KWH,V,MSCONS
48126289103,2025-04-18 17:15,0.29,KW,V,MSCONS
13733263538,2025-04-05 07:45,1.1902,KWH,V,MSCONS
55457754991,2025-03-24 14:00,"0,2637",KW,V,MSCONS
65720280897,2025-03-07 03:00,0.6274,KWH,V,MSCONS
04014447556,19.03.2025 02:00,0.0428,KWH,E,MSCONS
50096239004,2025-03-02 04:45,0.6709,KWH,V,MSCONS
19554292257,2025-03-13 03:45,0.6954,KWH,V,MSCONS
17417694597,2025-02-17 22:15,1.1977,KWH,V,MSCONS
51451020772,2025-04-23 23:00,0.4894,KWH,V,MSCONS
59028472520,2025-03-01 08:45,0.0996,KWH,V,MSCONS
45855425961,2025-03-07 05:15,0.6781,KWH,V,MSCONS
94391268065,07.03.2025 02:45,0.0395,KWH,V,MSCONS
52784051030,12.04.2025 11:30,"0,079",KWH,V,MSCONS
59028472520,2025-04-11 14:15,0.0479,KWH,V,MSCONS
49114475696,2025-03-10 09:00,0.731,KWH,V,MSCONS
17417694597,2025-02-17 09:45,"0,5567",KWH,V,MSCONS
48126289103,24.04.2025 18:00,0.3525,KW,V,MSCONS
65400074314,2025-03-12 05:15,"0,046",KWH,V,MSCONS
66586652381,2025-03-09 00:45,0.6594,KWH,V,MSCONS
15096034392,18.04.2025 17:45,0.8591,KWH,V,MSCONS
48126289103,2025-04-27 22:15,0.2216,KW,V,MSCONS
50096239004,2025-02-07 00:00,0.6258,KWH,V,MSCONS
02378447181,2025-03-14 08:00,0.8212,KWH,V,MSCONS
07412179067,2025-03-10 16:00,0.4914,KWH,V,MSCONS
53850487964,2025-03-14 17:00,0.277,KW,V,MSCONS
65400074314,2025-02-27 04:00,0.0654,KWH,V,MSCONS
53850487964,2025-02-12 01:30,0.1527,KW,V,MSCONS
83482028030,2025-03-26 16:45,"0,0518",KWH,V,MSCONS
49114475696,2025-04-30 21:15,0.5976,KWH,V,MSCONS
48126289103,2025-02-08 00:45,0.2318,KW,V,MSCONS
69410910768,2025-03-25 07:15,1.2596,KWH,V,MSCONS
02060690718,2025-04-09 13:45,"0,5529",KWH,V,MSCONS
13733263538,2025-04-26 14:15,0.2856,KWH,V,MSCONS
55457754991,16.03.2025 09:45,0.256,KW,V,MSCONS
53850487964,2025-03-07 03:45,0.1725,KW,V,MSCONS
61804172126,2025-03-27 02:30,1.0074,KWH,V,MSCONS
55457754991,2025-03-13 14:15,0.2693,KW,V,MSCONS
61804172126,2025-04-23 09:30,0.3924,KWH,V,MSCONS
17417694597,2025-03-30 23:15,1.0285,KWH,E,MSCONS
70348049725,2025-03-10 19:45,0.134,KWH,V,MSCONS
38141832343,2025-03-20 18:00,1.0234,KWH,V,MSCONS
53850487964,2025-04-23 05:30,0.1891,KW,V,MSCONS
04014447556,12.04.2025 08:00,0.1716,KWH,V,MSCONS
51451020772,2025-02-12 18:30,1.4502,KWH,V,MSCONS
83482028030,2025-03-18 01:30,0.043,KWH,V,MSCONS
17417694597,07.02.2025 07:15,1.2635,KWH,V,MSCONS
65720280897,2025-03-18 21:45,0.6987,KWH,V,MSCONS
19554292257,2025-02-21 15:15,0.417,KWH,V,MSCONS
48126289103,2025-04-05 13:15,0.3462,KW,V,MSCONS
02060690718,2025-04-05 11:45,0.6523,KWH,E,MSCONS
55457754991,2025-04-19 21:15,0.4645,KW,V,MSCONS
15096034392,09.03.2025 09:00,0.7763,KWH,V,MSCONS
65400074314,2025-02-16 14:30,0.0761,KWH,V,MSCONS
70348049725,2025-02-27 20:15,0.1444,KWH,V,MSCONS
02060690718,2025-03-09 07:30,1.5406,KWH,V,MSCONS
48126289103,2025-03-27 16:45,0.2489,KW,V,MSCONS
70348049725,2025-04-30 22:30,0.0481,KWH,V,MSCONS
13733263538,2025-02-06 12:15,0.4954,KWH,V,MSCONS
53850487964,2025-02-17 18:00,0.5684,KW,V,MSCONS
52784051030,2025-03-24 08:45,0.1186,KWH,V,MSCONS
52784051030,2025-02-22 22:00,0.1008,KWH,V,MSCONS
19754516392,2025-04-22 04:45,0.5091,KWH,V,MSCONS
02060690718,2025-02-10 08:45,0.7482,KWH,V,MSCONS
45855425961,2025-04-26 05:00,0.2884,KWH,V,MSCONS
45855425961,2025-02-11 21:30,0.7635,KWH,V,MSCONS
07412179067,2025-02-08 06:15,1.0169,KWH,V,MSCONS
53850487964,26.02.2025 18:00,0.3794,KW,V,MSCONS
65400074314,2025-04-20 04:15,0.0536,KWH,V,MSCONS
52784051030,17.04.2025 09:00,0.083,KWH,V,MSCONS
04014447556,2025-03-19 03:45,0.0715,KWH,V,MSCONS
61804172126,2025-02-06 20:45,1.5133,KWH,V,MSCONS
94391268065,2025-02-21 19:00,0.1336,KWH,V,MSCONS
02378447181,2025-03-08 07:00,1.1392,KWH,V,MSCONS
13733263538,2025-04-16 21:00,"0,8622",KWH,V,MSCONS
19554292257,16.02.2025 08:30,0.5741,KWH,V,MSCONS
83482028030,2025-04-09 00:15,0.0355,KWH,V,MSCONS
91797430928,2025-04-25 22:30,0.2898,KWH,V,MSCONS
53850487964,14.03.2025 07:30,0.4213,KW,V,MSCONS
52784051030,2025-03-15 11:30,"0,0789",KWH,V,MSCONS
48126289103,2025-03-14 10:00,0.256,KW,V,MSCONS
04014447556,2025-02-07 03:45,0.0839,KWH,V,MSCONS
19554292257,2025-03-10 04:30,0.7029,KWH,V,MSCONS
17417694597,2025-04-14 22:00,"1,0684",KWH,V,MSCONS
94391268065,2025-02-05 06:00,0.0891,KWH,V,MSCONS
38141832343,2025-03-01 15:00,0.5448,KWH,V,MSCONS
69410910768,2025-03-17 18:30,1.3287,KWH,V,MSCONS
38141832343,2025-04-05 01:00,0.8848,KWH,V,MSCONS
94391268065,2025-02-16 06:00,0.0895,KWH,V,MSCONS
50096239004,2025-02-04 18:00,0.8582,KWH,V,MSCONS
53850487964,2025-03-31 10:00,0.201,KW,V,MSCONS
07412179067,2025-04-13 10:45,"0,4882",KWH,V,MSCONS
94391268065,2025-02-16 02:30,0.0664,KWH,V,MSCONS
02378447181,2025-03-01 07:15,1.1763,KWH,V,MSCONS
51451020772,2025-03-19 22:00,1.0708,KWH,V,MSCONS
17417694597,2025-03-02 02:30,"1,1055",KWH,V,MSCONS
50096239004,2025-02-18 00:15,0.6527,KWH,V,MSCONS
15096034392,2025-03-30 03:30,0.9098,KWH,V,MSCONS
04014447556,2025-04-10 22:00,"0,0857",KWH,V,MSCONS
91797430928,2025-04-18 16:30,0.4739,KWH,V,MSCONS
02378447181,22.04.2025 05:45,0.5658,KWH,V,MSCONS
55457754991,2025-04-11 21:45,0.334,KW,V,MSCONS
